HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.pagename,Input.post_id,Input.comment_id,Input.comment,Answer.question
3T5ZXGO9DEGV231UST7G4L66IWCZQF,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3QIYRE09Y49GRU1OUSB9WHMCLF2N11,ADIAEAPYRI8CK,Submitted,Fri Sep 29 19:40:25 PDT 2017,Fri Sep 29 19:49:32 PDT 2017,Mon Oct 02 19:49:32 PDT 2017,,,,45,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156688656458128,8304333127_10156682827758128,"If I thought he read I'd suggest Aesop's fable The Fox & The Grapes. Trump insults people he cannot control whom he perceives ""shinier"" than him. How foolish the fox appears. How little and small.  It can be found here right under his nose at The Library of Congress! http://read.gov/aesop/005.html",2
32XN26MTXZBN9LFRWUMSH04QQJ6L0K,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,33LK57MYLUXA23E1AZ1NN5GULTNSZ7,AEXF5EUX32U0M,Submitted,Fri Sep 29 16:57:19 PDT 2017,Fri Sep 29 17:00:12 PDT 2017,Mon Oct 02 17:00:12 PDT 2017,,,,53,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156693428223128,8304333127_10156692935528128,Was it classified communication?  Official and secret are not the same thing.,5
32XN26MTXZBN9LFRWUMSH04QQJ6L0K,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3IAS3U3I0G8LF6UNA66EA5WNWW32B9,A3RS7UCO7CQ74R,Submitted,Fri Sep 29 16:57:17 PDT 2017,Fri Sep 29 16:58:37 PDT 2017,Mon Oct 02 16:58:37 PDT 2017,,,,107,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156693428223128,8304333127_10156692935528128,Was it classified communication?  Official and secret are not the same thing.,4
32XN26MTXZBN9LFRWUMSH04QQJ6L0K,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3OVR4I9USQBIMQBZX2MSY9OK2AZQ44,A110KENBXU7SUJ,Submitted,Fri Sep 29 16:57:17 PDT 2017,Fri Sep 29 17:16:29 PDT 2017,Mon Oct 02 17:16:29 PDT 2017,,,,17,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156693428223128,8304333127_10156692935528128,Was it classified communication?  Official and secret are not the same thing.,5
3UEBBGULPFGHPFHB8QXEBUND9COUFR,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3C2NJ6JBKB9NGFJKDWBN10WHDLGN2I,A2KW26KE43UBRS,Submitted,Fri Sep 29 16:57:29 PDT 2017,Fri Sep 29 17:10:30 PDT 2017,Mon Oct 02 17:10:30 PDT 2017,,,,49,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156687955998128,8304333127_10156688358953128,No way!',5
3UEBBGULPFGHPFHB8QXEBUND9COUFR,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3R6BYFZZP84CT3903XD3JLH4O3VXFW,A110KENBXU7SUJ,Submitted,Fri Sep 29 16:57:18 PDT 2017,Fri Sep 29 17:30:37 PDT 2017,Mon Oct 02 17:30:37 PDT 2017,,,,57,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156687955998128,8304333127_10156688358953128,No way!',5
3UEBBGULPFGHPFHB8QXEBUND9COUFR,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3Y4W8Q93L0CNRUQ9CCHV70HYWF7VDG,A360G5G0DVWU7X,Submitted,Fri Sep 29 17:58:23 PDT 2017,Fri Sep 29 18:03:52 PDT 2017,Mon Oct 02 18:03:52 PDT 2017,,,,81,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156687955998128,8304333127_10156688358953128,No way!',5
3R0WOCG21M1KRV3FHK2ONUKSXZ8UDG,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,339ANSOTR6UQJUCJ5M4ZWOMU8M8KIL,A110KENBXU7SUJ,Submitted,Fri Sep 29 16:57:17 PDT 2017,Fri Sep 29 17:13:05 PDT 2017,Mon Oct 02 17:13:05 PDT 2017,,,,1,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156689257643128,8304333127_10156679265823128,Chelsey Heidenreich Kristine Lamping gotta watch until the last one. Y'all new to update haha,5
3R0WOCG21M1KRV3FHK2ONUKSXZ8UDG,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,34Z02EIMIT5EFILQV5TLRB9U55IT05,A18T3WK7J16C1B,Submitted,Fri Sep 29 16:57:54 PDT 2017,Fri Sep 29 17:23:54 PDT 2017,Mon Oct 02 17:23:54 PDT 2017,,,,25,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156689257643128,8304333127_10156679265823128,Chelsey Heidenreich Kristine Lamping gotta watch until the last one. Y'all new to update haha,5
3R0WOCG21M1KRV3FHK2ONUKSXZ8UDG,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3JMSRU9HQJMSJ04987SFDIZJWR8VE9,A1I9ZBV75AVWUS,Submitted,Fri Sep 29 16:57:18 PDT 2017,Fri Sep 29 17:53:36 PDT 2017,Mon Oct 02 17:53:36 PDT 2017,,,,57,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156689257643128,8304333127_10156679265823128,Chelsey Heidenreich Kristine Lamping gotta watch until the last one. Y'all new to update haha,1
3D0LPO3EABRSC1E9HUDT1924X1QOY5,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,35L9RVQFCPA4QV6BTIQG2ZUDA0RHUM,A1O0BGHFTMPQM0,Submitted,Fri Sep 29 16:57:25 PDT 2017,Fri Sep 29 17:07:50 PDT 2017,Mon Oct 02 17:07:50 PDT 2017,,,,47,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156666399558128,8304333127_10156681434588128,These black lives don't matter at all,2
3D0LPO3EABRSC1E9HUDT1924X1QOY5,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,386CSBG1O0EW1DFDGQF7V78YY15Q6P,A110KENBXU7SUJ,Submitted,Fri Sep 29 16:57:18 PDT 2017,Fri Sep 29 17:26:51 PDT 2017,Mon Oct 02 17:26:51 PDT 2017,,,,118,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156666399558128,8304333127_10156681434588128,These black lives don't matter at all,2
3D0LPO3EABRSC1E9HUDT1924X1QOY5,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3HSYG7LRBKQHPP275PPB94170QXKKW,A2O4RICIH4QZU9,Submitted,Fri Sep 29 16:57:18 PDT 2017,Fri Sep 29 17:47:15 PDT 2017,Mon Oct 02 17:47:15 PDT 2017,,,,22,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156666399558128,8304333127_10156681434588128,These black lives don't matter at all,2
3NRZ1LDP7WYA2R0FSGSR4GGWD0QZPO,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,36TFCYNS452W7Z06YN13M6TH4I8XHU,A2OO4PG3LBLP5I,Submitted,Fri Sep 29 16:57:20 PDT 2017,Fri Sep 29 17:34:34 PDT 2017,Mon Oct 02 17:34:34 PDT 2017,,,,101,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156687342563128,8304333127_10156688656458128,Ebha Agrawal...looks like they heard me :),5
3NRZ1LDP7WYA2R0FSGSR4GGWD0QZPO,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3G5F9DBFOQP43AVBY80LYLWWO70HVB,A34Z37JJ836IUO,Submitted,Fri Sep 29 16:57:20 PDT 2017,Fri Sep 29 16:59:08 PDT 2017,Mon Oct 02 16:59:08 PDT 2017,,,,15,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156687342563128,8304333127_10156688656458128,Ebha Agrawal...looks like they heard me :),5
3NRZ1LDP7WYA2R0FSGSR4GGWD0QZPO,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3GNA64GUZFW0I9FZB75231UY26UQ59,A110KENBXU7SUJ,Submitted,Fri Sep 29 16:57:17 PDT 2017,Fri Sep 29 17:14:40 PDT 2017,Mon Oct 02 17:14:40 PDT 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156687342563128,8304333127_10156688656458128,Ebha Agrawal...looks like they heard me :),5
3ODOP6T3ASCY7NBK5PRPE7VU1VW24T,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,33C7UALJVMQVONEKOQMQEKWHWK718V,AVD6HMIO1HLFI,Submitted,Fri Sep 29 20:17:54 PDT 2017,Fri Sep 29 20:25:46 PDT 2017,Mon Oct 02 20:25:46 PDT 2017,,,,117,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156692652508128,8304333127_10156668072748128,Oh come on!!!,5
3ODOP6T3ASCY7NBK5PRPE7VU1VW24T,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3R5F3LQFV3CV4BM83IKE306TO4KZOH,A110KENBXU7SUJ,Submitted,Fri Sep 29 16:57:17 PDT 2017,Fri Sep 29 17:18:23 PDT 2017,Mon Oct 02 17:18:23 PDT 2017,,,,2,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156692652508128,8304333127_10156668072748128,Oh come on!!!,4
3ODOP6T3ASCY7NBK5PRPE7VU1VW24T,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3TU5ZICBRETJ5RY195C5FL4P4WVQ8B,A2YO837C0O1E91,Submitted,Fri Sep 29 16:57:22 PDT 2017,Fri Sep 29 17:13:30 PDT 2017,Mon Oct 02 17:13:30 PDT 2017,,,,103,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156692652508128,8304333127_10156668072748128,Oh come on!!!,5
3ZLW647WALNDPRSG5BM6423ONV0238,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,35LDD5557BWCFD2AQ12ROHTBPVSKM1,A3L2UB07EZJAMD,Submitted,Fri Sep 29 16:57:32 PDT 2017,Fri Sep 29 17:03:45 PDT 2017,Mon Oct 02 17:03:45 PDT 2017,,,,78,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156681907353128,8304333127_10156688656458128,Terrible,5
3ZLW647WALNDPRSG5BM6423ONV0238,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3C8HJ7UOP8M7481WQ251BWHOT45ZM2,A1HRHFU7KTS0KW,Submitted,Fri Sep 29 16:57:16 PDT 2017,Fri Sep 29 17:03:03 PDT 2017,Mon Oct 02 17:03:03 PDT 2017,,,,100,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156681907353128,8304333127_10156688656458128,Terrible,5
3ZLW647WALNDPRSG5BM6423ONV0238,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3Z3ZLGNNSJMX4USVXOH9O4WEOA3Q3J,A110KENBXU7SUJ,Submitted,Fri Sep 29 16:57:14 PDT 2017,Fri Sep 29 17:11:44 PDT 2017,Mon Oct 02 17:11:44 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156681907353128,8304333127_10156688656458128,Terrible,5
3CIS7GGG65BPJ1HFDFD8TC2DXB9UE9,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,33NF62TLXKUME5WPN4PZ8P1UL1XKJX,A110KENBXU7SUJ,Submitted,Fri Sep 29 16:57:18 PDT 2017,Fri Sep 29 17:23:34 PDT 2017,Mon Oct 02 17:23:34 PDT 2017,,,,24,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156682542273128,8304333127_10156668298018128,He has made a mockery of all laws and is aided in his position by money out of th people's pockets. Nice work even if you get it under shady circumstances.,2
3CIS7GGG65BPJ1HFDFD8TC2DXB9UE9,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3OF2M9AATHGCEK1T5QSLWJPK4ZAZKX,A2TVJTQ4VXATE6,Submitted,Fri Sep 29 16:57:14 PDT 2017,Fri Sep 29 17:00:04 PDT 2017,Mon Oct 02 17:00:04 PDT 2017,,,,111,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156682542273128,8304333127_10156668298018128,He has made a mockery of all laws and is aided in his position by money out of th people's pockets. Nice work even if you get it under shady circumstances.,2
3CIS7GGG65BPJ1HFDFD8TC2DXB9UE9,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3TYCR1GOTDBNYQJBQQ4MBJ2ZTZFZL0,A2YO837C0O1E91,Submitted,Fri Sep 29 16:57:16 PDT 2017,Fri Sep 29 17:09:05 PDT 2017,Mon Oct 02 17:09:05 PDT 2017,,,,33,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156682542273128,8304333127_10156668298018128,He has made a mockery of all laws and is aided in his position by money out of th people's pockets. Nice work even if you get it under shady circumstances.,2
3QTFNPMJC6AAZ6O2C1FZ0RB1DLPNZG,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3LJ7UR74RI5XJTY7HAUBUFTFXZCN4E,A11S43P3WNLIZD,Submitted,Fri Sep 29 17:57:44 PDT 2017,Fri Sep 29 18:37:23 PDT 2017,Mon Oct 02 18:37:23 PDT 2017,,,,106,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156690473133128,8304333127_10156679874623128,Trevor Ryan,5
3QTFNPMJC6AAZ6O2C1FZ0RB1DLPNZG,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3MB8LZR5BGLS9VKPQP1CO4EMPQ2KLZ,AQ5RV9HW7U6ID,Submitted,Fri Sep 29 16:57:35 PDT 2017,Fri Sep 29 16:58:48 PDT 2017,Mon Oct 02 16:58:48 PDT 2017,,,,61,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156690473133128,8304333127_10156679874623128,Trevor Ryan,
3QTFNPMJC6AAZ6O2C1FZ0RB1DLPNZG,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3WRFBPLXRBGC1XF3HWPSKA19JZGN3T,A110KENBXU7SUJ,Submitted,Fri Sep 29 16:57:18 PDT 2017,Fri Sep 29 17:31:58 PDT 2017,Mon Oct 02 17:31:58 PDT 2017,,,,38,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156690473133128,8304333127_10156679874623128,Trevor Ryan,5
3T5ZXGO9DEGV231UST7G4L66IWCZQF,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,33IZTU6J82TLX8EM9HD2QK0JDTPSXA,A1V9G7V6ZYACIR,Submitted,Fri Sep 29 16:57:21 PDT 2017,Fri Sep 29 17:12:56 PDT 2017,Mon Oct 02 17:12:56 PDT 2017,,,,32,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156688656458128,8304333127_10156682827758128,Is this picture flying over a NFL stadium or north Korea lol,5
3T5ZXGO9DEGV231UST7G4L66IWCZQF,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3L0KT67Y8F8AXD4WEDZ49Y7SFZJSYG,A110KENBXU7SUJ,Submitted,Fri Sep 29 16:57:18 PDT 2017,Fri Sep 29 17:28:47 PDT 2017,Mon Oct 02 17:28:47 PDT 2017,,,,26,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156688656458128,8304333127_10156682827758128,Is this picture flying over a NFL stadium or north Korea lol,4
3T5ZXGO9DEGV231UST7G4L66IWCZQF,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3QIYRE09Y49GRU1OUSB9WHMCLF2N11,ADIAEAPYRI8CK,Submitted,Fri Sep 29 19:40:25 PDT 2017,Fri Sep 29 19:49:32 PDT 2017,Mon Oct 02 19:49:32 PDT 2017,,,,12,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156688656458128,8304333127_10156682827758128,Is this picture flying over a NFL stadium or north Korea lol,5
32XN26MTXZBN9LFRWUMSH04QQJ6L0K,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,33LK57MYLUXA23E1AZ1NN5GULTNSZ7,AEXF5EUX32U0M,Submitted,Fri Sep 29 16:57:19 PDT 2017,Fri Sep 29 17:00:12 PDT 2017,Mon Oct 02 17:00:12 PDT 2017,,,,61,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156693428223128,8304333127_10156692935528128,Jessica Patzelt,5
32XN26MTXZBN9LFRWUMSH04QQJ6L0K,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3IAS3U3I0G8LF6UNA66EA5WNWW32B9,A3RS7UCO7CQ74R,Submitted,Fri Sep 29 16:57:17 PDT 2017,Fri Sep 29 16:58:37 PDT 2017,Mon Oct 02 16:58:37 PDT 2017,,,,18,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156693428223128,8304333127_10156692935528128,Jessica Patzelt,5
32XN26MTXZBN9LFRWUMSH04QQJ6L0K,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3OVR4I9USQBIMQBZX2MSY9OK2AZQ44,A110KENBXU7SUJ,Submitted,Fri Sep 29 16:57:17 PDT 2017,Fri Sep 29 17:16:29 PDT 2017,Mon Oct 02 17:16:29 PDT 2017,,,,48,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156693428223128,8304333127_10156692935528128,Jessica Patzelt,5
3UEBBGULPFGHPFHB8QXEBUND9COUFR,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3C2NJ6JBKB9NGFJKDWBN10WHDLGN2I,A2KW26KE43UBRS,Submitted,Fri Sep 29 16:57:29 PDT 2017,Fri Sep 29 17:10:30 PDT 2017,Mon Oct 02 17:10:30 PDT 2017,,,,2,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156687955998128,8304333127_10156688358953128,The fascists of the future will be called the anti fascists...,4
3UEBBGULPFGHPFHB8QXEBUND9COUFR,3IRHJ9AYT1OUYG2GG1XRZ0OLW52GNC,Personal attacks in Comments,Please read each comment and select the appropriate one(s),"news, deliberation, comments",$0.10 ,Fri Sep 29 16:55:45 PDT 2017,3,BatchId:2955968;OriginalHitTemplateId:920937336;,3600,259200,Fri Oct 06 16:55:45 PDT 2017,,,3R6BYFZZP84CT3903XD3JLH4O3VXFW,A110KENBXU7SUJ,Submitted,Fri Sep 29 16:57:18 PDT 2017,Fri Sep 29 17:30:37 PDT 2017,Mon Oct 02 17:30:37 PDT 2017,,,,110,0% (0/0),0% (0/0),0% (0/0),wsj,8304333127_10156687955998128,8304333127_10156688358953128,The fascists of the future will be called the anti fascists...,4
